Time,Volume,Open,High,Low,Close
2019-11-15 00:57:30+00:00,2,108.585,108.587,108.585,108.587
2019-11-15 00:57:35+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 00:57:40+00:00,3,108.588,108.588,108.583,108.583
2019-11-15 00:57:45+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 00:57:50+00:00,2,108.578,108.580,108.578,108.580
2019-11-15 00:57:55+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 00:58:05+00:00,4,108.580,108.583,108.580,108.583
2019-11-15 00:58:10+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 00:58:15+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 00:58:25+00:00,2,108.586,108.586,108.583,108.583
2019-11-15 00:58:40+00:00,2,108.586,108.588,108.586,108.588
2019-11-15 00:58:45+00:00,4,108.590,108.593,108.590,108.593
2019-11-15 00:58:50+00:00,6,108.595,108.605,108.595,108.602
2019-11-15 00:59:00+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 00:59:05+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 00:59:10+00:00,5,108.595,108.595,108.588,108.590
2019-11-15 00:59:25+00:00,1,108.593,108.593,108.593,108.593
2019-11-15 00:59:30+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 00:59:40+00:00,3,108.594,108.596,108.594,108.594
2019-11-15 00:59:45+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 00:59:55+00:00,2,108.594,108.594,108.591,108.591
2019-11-15 01:00:00+00:00,3,108.588,108.591,108.588,108.588
2019-11-15 01:00:05+00:00,2,108.592,108.594,108.592,108.594
2019-11-15 01:00:10+00:00,4,108.596,108.596,108.589,108.589
2019-11-15 01:00:20+00:00,2,108.592,108.594,108.592,108.594
2019-11-15 01:00:30+00:00,2,108.592,108.592,108.589,108.589
2019-11-15 01:00:40+00:00,3,108.586,108.586,108.582,108.582
2019-11-15 01:00:45+00:00,2,108.580,108.582,108.580,108.582
2019-11-15 01:01:05+00:00,1,108.579,108.579,108.579,108.579
2019-11-15 01:01:10+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 01:01:15+00:00,2,108.574,108.576,108.574,108.576
2019-11-15 01:01:25+00:00,2,108.574,108.574,108.572,108.572
2019-11-15 01:01:30+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:01:35+00:00,2,108.572,108.572,108.569,108.569
2019-11-15 01:01:50+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:01:55+00:00,3,108.569,108.569,108.566,108.568
2019-11-15 01:02:05+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 01:02:10+00:00,3,108.573,108.576,108.573,108.573
2019-11-15 01:02:15+00:00,2,108.570,108.570,108.568,108.568
2019-11-15 01:02:25+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 01:02:30+00:00,3,108.568,108.572,108.568,108.572
2019-11-15 01:02:40+00:00,3,108.574,108.577,108.574,108.574
2019-11-15 01:02:45+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:02:55+00:00,2,108.570,108.570,108.567,108.567
2019-11-15 01:03:00+00:00,2,108.570,108.572,108.570,108.572
2019-11-15 01:03:05+00:00,3,108.574,108.577,108.574,108.574
2019-11-15 01:03:15+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:03:20+00:00,3,108.570,108.574,108.570,108.574
2019-11-15 01:03:30+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 01:03:35+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 01:03:45+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:03:50+00:00,2,108.574,108.577,108.574,108.577
2019-11-15 01:04:20+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:04:25+00:00,2,108.572,108.574,108.572,108.574
2019-11-15 01:04:35+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:04:45+00:00,2,108.574,108.574,108.572,108.572
2019-11-15 01:05:00+00:00,4,108.570,108.577,108.570,108.577
2019-11-15 01:05:05+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:05:10+00:00,3,108.582,108.586,108.582,108.586
2019-11-15 01:05:15+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:05:35+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:05:40+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:05:45+00:00,2,108.582,108.584,108.582,108.584
2019-11-15 01:05:50+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:05:55+00:00,2,108.584,108.586,108.584,108.586
2019-11-15 01:06:00+00:00,2,108.584,108.586,108.584,108.586
2019-11-15 01:06:05+00:00,1,108.589,108.589,108.589,108.589
2019-11-15 01:06:10+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 01:06:15+00:00,6,108.594,108.598,108.594,108.596
2019-11-15 01:06:20+00:00,2,108.598,108.602,108.598,108.602
2019-11-15 01:06:25+00:00,4,108.604,108.606,108.602,108.606
2019-11-15 01:06:30+00:00,7,108.610,108.612,108.605,108.610
2019-11-15 01:06:35+00:00,5,108.612,108.620,108.612,108.618
2019-11-15 01:06:40+00:00,7,108.616,108.626,108.616,108.626
2019-11-15 01:06:45+00:00,2,108.623,108.623,108.620,108.620
2019-11-15 01:06:50+00:00,6,108.618,108.623,108.618,108.620
2019-11-15 01:06:55+00:00,3,108.618,108.618,108.616,108.618
2019-11-15 01:07:00+00:00,3,108.616,108.620,108.616,108.620
2019-11-15 01:07:05+00:00,2,108.618,108.618,108.616,108.616
2019-11-15 01:07:30+00:00,4,108.613,108.613,108.606,108.606
2019-11-15 01:07:35+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 01:07:40+00:00,2,108.606,108.606,108.604,108.604
2019-11-15 01:07:45+00:00,6,108.606,108.614,108.606,108.614
2019-11-15 01:07:50+00:00,1,108.611,108.611,108.611,108.611
2019-11-15 01:07:55+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 01:08:05+00:00,2,108.611,108.613,108.611,108.613
2019-11-15 01:08:10+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 01:08:15+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:08:20+00:00,2,108.610,108.613,108.610,108.613
2019-11-15 01:08:25+00:00,4,108.616,108.624,108.616,108.624
2019-11-15 01:08:30+00:00,3,108.621,108.621,108.616,108.616
2019-11-15 01:08:35+00:00,1,108.619,108.619,108.619,108.619
2019-11-15 01:08:40+00:00,1,108.617,108.617,108.617,108.617
2019-11-15 01:08:45+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:08:50+00:00,3,108.616,108.619,108.616,108.617
2019-11-15 01:08:55+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:09:05+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:09:10+00:00,2,108.614,108.614,108.612,108.612
2019-11-15 01:09:15+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:09:30+00:00,3,108.612,108.612,108.610,108.612
2019-11-15 01:09:35+00:00,2,108.609,108.611,108.609,108.611
2019-11-15 01:09:50+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:10:00+00:00,1,108.616,108.616,108.616,108.616
2019-11-15 01:10:05+00:00,1,108.619,108.619,108.619,108.619
2019-11-15 01:10:10+00:00,1,108.622,108.622,108.622,108.622
2019-11-15 01:10:15+00:00,1,108.619,108.619,108.619,108.619
2019-11-15 01:10:20+00:00,3,108.622,108.622,108.620,108.622
2019-11-15 01:10:25+00:00,3,108.620,108.620,108.616,108.619
2019-11-15 01:10:30+00:00,2,108.616,108.616,108.614,108.614
2019-11-15 01:10:35+00:00,3,108.612,108.612,108.610,108.612
2019-11-15 01:10:40+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:10:45+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:10:50+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:10:55+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:11:00+00:00,2,108.610,108.610,108.608,108.608
2019-11-15 01:11:05+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 01:11:15+00:00,1,108.607,108.607,108.607,108.607
2019-11-15 01:11:20+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 01:11:25+00:00,1,108.607,108.607,108.607,108.607
2019-11-15 01:11:35+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 01:11:40+00:00,1,108.601,108.601,108.601,108.601
2019-11-15 01:11:45+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 01:11:50+00:00,1,108.601,108.601,108.601,108.601
2019-11-15 01:12:00+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 01:12:10+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 01:12:15+00:00,2,108.598,108.598,108.595,108.595
2019-11-15 01:12:20+00:00,2,108.592,108.592,108.590,108.590
2019-11-15 01:12:30+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:12:35+00:00,2,108.590,108.592,108.590,108.592
2019-11-15 01:12:40+00:00,3,108.595,108.600,108.595,108.600
2019-11-15 01:12:45+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 01:12:50+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 01:13:00+00:00,4,108.598,108.598,108.590,108.590
2019-11-15 01:13:20+00:00,3,108.587,108.592,108.587,108.592
2019-11-15 01:13:25+00:00,1,108.595,108.595,108.595,108.595
2019-11-15 01:13:35+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 01:13:40+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 01:13:45+00:00,2,108.598,108.600,108.598,108.600
2019-11-15 01:13:50+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 01:14:00+00:00,2,108.600,108.602,108.600,108.602
2019-11-15 01:14:10+00:00,3,108.605,108.610,108.605,108.610
2019-11-15 01:14:15+00:00,1,108.608,108.608,108.608,108.608
2019-11-15 01:14:35+00:00,5,108.610,108.615,108.610,108.615
2019-11-15 01:15:05+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:15:10+00:00,3,108.610,108.615,108.610,108.615
2019-11-15 01:15:15+00:00,2,108.612,108.612,108.610,108.610
2019-11-15 01:15:20+00:00,1,108.607,108.607,108.607,108.607
2019-11-15 01:15:30+00:00,3,108.610,108.613,108.610,108.610
2019-11-15 01:15:55+00:00,1,108.607,108.607,108.607,108.607
2019-11-15 01:16:00+00:00,2,108.605,108.605,108.602,108.602
2019-11-15 01:16:05+00:00,3,108.600,108.604,108.600,108.604
2019-11-15 01:16:15+00:00,2,108.602,108.604,108.602,108.604
2019-11-15 01:16:20+00:00,4,108.602,108.602,108.597,108.599
2019-11-15 01:16:25+00:00,3,108.596,108.596,108.594,108.596
2019-11-15 01:16:30+00:00,2,108.598,108.600,108.598,108.600
2019-11-15 01:16:35+00:00,4,108.603,108.608,108.603,108.606
2019-11-15 01:16:45+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 01:17:00+00:00,1,108.601,108.601,108.601,108.601
2019-11-15 01:17:05+00:00,3,108.604,108.608,108.604,108.608
2019-11-15 01:17:15+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 01:17:25+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 01:17:30+00:00,3,108.606,108.610,108.606,108.610
2019-11-15 01:17:35+00:00,1,108.614,108.614,108.614,108.614
2019-11-15 01:17:40+00:00,2,108.611,108.611,108.609,108.609
2019-11-15 01:18:00+00:00,2,108.612,108.614,108.612,108.614
2019-11-15 01:18:05+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:18:10+00:00,2,108.610,108.612,108.610,108.612
2019-11-15 01:18:15+00:00,1,108.610,108.610,108.610,108.610
2019-11-15 01:18:20+00:00,2,108.612,108.614,108.612,108.614
2019-11-15 01:18:30+00:00,2,108.617,108.617,108.614,108.614
2019-11-15 01:18:35+00:00,2,108.612,108.614,108.612,108.614
2019-11-15 01:18:50+00:00,1,108.612,108.612,108.612,108.612
2019-11-15 01:18:55+00:00,2,108.610,108.610,108.607,108.607
2019-11-15 01:19:00+00:00,4,108.604,108.605,108.602,108.603
2019-11-15 01:19:05+00:00,3,108.606,108.606,108.603,108.605
2019-11-15 01:19:10+00:00,3,108.603,108.605,108.603,108.603
2019-11-15 01:19:15+00:00,2,108.600,108.602,108.600,108.602
2019-11-15 01:19:30+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 01:19:35+00:00,1,108.597,108.597,108.597,108.597
2019-11-15 01:19:40+00:00,2,108.599,108.599,108.596,108.596
2019-11-15 01:19:50+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 01:20:00+00:00,3,108.596,108.602,108.596,108.602
2019-11-15 01:20:10+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 01:20:25+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 01:20:35+00:00,2,108.604,108.604,108.600,108.600
2019-11-15 01:20:40+00:00,1,108.604,108.604,108.604,108.604
2019-11-15 01:21:00+00:00,2,108.601,108.604,108.601,108.604
2019-11-15 01:21:10+00:00,1,108.606,108.606,108.606,108.606
2019-11-15 01:21:15+00:00,1,108.603,108.603,108.603,108.603
2019-11-15 01:21:35+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 01:21:50+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 01:22:20+00:00,2,108.596,108.596,108.593,108.593
2019-11-15 01:22:25+00:00,2,108.591,108.591,108.588,108.588
2019-11-15 01:22:35+00:00,1,108.591,108.591,108.591,108.591
2019-11-15 01:22:40+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:22:50+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 01:22:55+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 01:23:10+00:00,3,108.596,108.598,108.596,108.596
2019-11-15 01:23:15+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 01:23:20+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 01:23:25+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 01:23:30+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 01:23:35+00:00,1,108.599,108.599,108.599,108.599
2019-11-15 01:23:50+00:00,1,108.597,108.597,108.597,108.597
2019-11-15 01:23:55+00:00,1,108.594,108.594,108.594,108.594
2019-11-15 01:24:00+00:00,2,108.592,108.594,108.592,108.594
2019-11-15 01:24:30+00:00,1,108.592,108.592,108.592,108.592
2019-11-15 01:24:35+00:00,4,108.590,108.590,108.582,108.582
2019-11-15 01:24:40+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:24:45+00:00,3,108.588,108.588,108.583,108.583
2019-11-15 01:25:00+00:00,3,108.585,108.590,108.585,108.590
2019-11-15 01:25:30+00:00,2,108.588,108.590,108.588,108.590
2019-11-15 01:25:40+00:00,2,108.592,108.595,108.592,108.595
2019-11-15 01:26:00+00:00,2,108.597,108.600,108.597,108.600
2019-11-15 01:26:05+00:00,2,108.602,108.602,108.600,108.600
2019-11-15 01:26:10+00:00,1,108.602,108.602,108.602,108.602
2019-11-15 01:26:20+00:00,1,108.600,108.600,108.600,108.600
2019-11-15 01:26:35+00:00,2,108.598,108.598,108.595,108.595
2019-11-15 01:26:40+00:00,2,108.598,108.600,108.598,108.600
2019-11-15 01:27:00+00:00,1,108.598,108.598,108.598,108.598
2019-11-15 01:27:05+00:00,1,108.596,108.596,108.596,108.596
2019-11-15 01:27:25+00:00,2,108.592,108.592,108.590,108.590
2019-11-15 01:27:30+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:27:40+00:00,2,108.590,108.592,108.590,108.592
2019-11-15 01:27:45+00:00,2,108.590,108.590,108.588,108.588
2019-11-15 01:27:50+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 01:27:55+00:00,2,108.588,108.588,108.585,108.585
2019-11-15 01:28:00+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:28:15+00:00,3,108.585,108.588,108.585,108.586
2019-11-15 01:28:25+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 01:29:00+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:29:05+00:00,2,108.588,108.588,108.586,108.586
2019-11-15 01:29:10+00:00,2,108.582,108.582,108.580,108.580
2019-11-15 01:29:15+00:00,3,108.582,108.585,108.582,108.583
2019-11-15 01:29:20+00:00,3,108.580,108.580,108.576,108.576
2019-11-15 01:29:25+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:29:30+00:00,2,108.576,108.576,108.574,108.574
2019-11-15 01:29:35+00:00,2,108.576,108.578,108.576,108.578
2019-11-15 01:29:40+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 01:29:45+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:29:55+00:00,2,108.570,108.570,108.568,108.568
2019-11-15 01:30:00+00:00,3,108.566,108.570,108.566,108.570
2019-11-15 01:30:10+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 01:30:15+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 01:30:20+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:30:25+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 01:30:30+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:30:40+00:00,2,108.571,108.571,108.569,108.569
2019-11-15 01:30:45+00:00,1,108.571,108.571,108.571,108.571
2019-11-15 01:31:00+00:00,3,108.573,108.576,108.573,108.574
2019-11-15 01:31:10+00:00,2,108.576,108.576,108.574,108.574
2019-11-15 01:31:15+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 01:31:20+00:00,6,108.573,108.585,108.573,108.585
2019-11-15 01:31:25+00:00,2,108.588,108.588,108.585,108.585
2019-11-15 01:31:30+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:31:35+00:00,2,108.585,108.585,108.583,108.583
2019-11-15 01:31:40+00:00,2,108.581,108.583,108.581,108.583
2019-11-15 01:31:45+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:31:50+00:00,2,108.583,108.583,108.580,108.580
2019-11-15 01:31:55+00:00,3,108.578,108.583,108.578,108.583
2019-11-15 01:32:00+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:32:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:32:15+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:32:35+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:32:40+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:33:00+00:00,4,108.578,108.580,108.578,108.580
2019-11-15 01:33:10+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 01:33:20+00:00,3,108.580,108.584,108.580,108.584
2019-11-15 01:33:30+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:33:35+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:33:50+00:00,2,108.587,108.590,108.587,108.590
2019-11-15 01:33:55+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 01:34:00+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:34:05+00:00,4,108.588,108.596,108.588,108.596
2019-11-15 01:34:10+00:00,2,108.592,108.592,108.590,108.590
2019-11-15 01:34:20+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:34:25+00:00,3,108.588,108.588,108.585,108.587
2019-11-15 01:34:35+00:00,4,108.585,108.585,108.578,108.578
2019-11-15 01:34:45+00:00,2,108.580,108.580,108.578,108.578
2019-11-15 01:34:55+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:35:00+00:00,3,108.578,108.583,108.578,108.583
2019-11-15 01:35:05+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:35:10+00:00,1,108.583,108.583,108.583,108.583
2019-11-15 01:35:20+00:00,2,108.581,108.581,108.578,108.578
2019-11-15 01:35:35+00:00,2,108.576,108.578,108.576,108.578
2019-11-15 01:35:40+00:00,1,108.576,108.576,108.576,108.576
2019-11-15 01:35:50+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:35:55+00:00,2,108.576,108.578,108.576,108.578
2019-11-15 01:36:05+00:00,3,108.576,108.576,108.570,108.570
2019-11-15 01:36:10+00:00,7,108.568,108.574,108.568,108.568
2019-11-15 01:36:15+00:00,3,108.570,108.572,108.570,108.570
2019-11-15 01:36:20+00:00,2,108.572,108.574,108.572,108.574
2019-11-15 01:36:25+00:00,2,108.576,108.579,108.576,108.579
2019-11-15 01:36:35+00:00,3,108.581,108.587,108.581,108.587
2019-11-15 01:36:45+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:37:00+00:00,2,108.582,108.584,108.582,108.584
2019-11-15 01:37:10+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:37:15+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:37:20+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:37:25+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:37:35+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:37:50+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:39:10+00:00,3,108.582,108.582,108.580,108.582
2019-11-15 01:39:15+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:39:20+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:39:25+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:39:30+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 01:39:40+00:00,2,108.590,108.592,108.590,108.592
2019-11-15 01:39:55+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 01:40:10+00:00,2,108.587,108.587,108.585,108.585
2019-11-15 01:40:20+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:40:30+00:00,2,108.584,108.586,108.584,108.586
2019-11-15 01:40:40+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:40:55+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:41:20+00:00,1,108.584,108.584,108.584,108.584
2019-11-15 01:41:25+00:00,1,108.587,108.587,108.587,108.587
2019-11-15 01:41:50+00:00,1,108.585,108.585,108.585,108.585
2019-11-15 01:42:05+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:42:10+00:00,2,108.590,108.592,108.590,108.592
2019-11-15 01:42:15+00:00,1,108.590,108.590,108.590,108.590
2019-11-15 01:42:30+00:00,1,108.588,108.588,108.588,108.588
2019-11-15 01:42:35+00:00,1,108.586,108.586,108.586,108.586
2019-11-15 01:42:45+00:00,2,108.583,108.583,108.580,108.580
2019-11-15 01:43:00+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 01:43:20+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:43:30+00:00,1,108.582,108.582,108.582,108.582
2019-11-15 01:43:35+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:43:45+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 01:43:55+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:44:00+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 01:44:05+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 01:44:15+00:00,1,108.578,108.578,108.578,108.578
2019-11-15 01:44:50+00:00,1,108.580,108.580,108.580,108.580
2019-11-15 01:44:55+00:00,1,108.577,108.577,108.577,108.577
2019-11-15 01:45:30+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 01:45:50+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:46:25+00:00,1,108.574,108.574,108.574,108.574
2019-11-15 01:46:30+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:46:50+00:00,2,108.570,108.570,108.568,108.568
2019-11-15 01:47:05+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 01:47:10+00:00,1,108.567,108.567,108.567,108.567
2019-11-15 01:47:15+00:00,2,108.570,108.572,108.570,108.572
2019-11-15 01:47:40+00:00,1,108.575,108.575,108.575,108.575
2019-11-15 01:47:45+00:00,1,108.573,108.573,108.573,108.573
2019-11-15 01:48:00+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 01:48:10+00:00,1,108.572,108.572,108.572,108.572
2019-11-15 01:48:25+00:00,1,108.570,108.570,108.570,108.570
2019-11-15 01:48:30+00:00,2,108.567,108.567,108.565,108.565
2019-11-15 01:48:35+00:00,1,108.567,108.567,108.567,108.567
2019-11-15 01:48:45+00:00,2,108.570,108.572,108.570,108.572
2019-11-15 01:50:00+00:00,2,108.570,108.570,108.568,108.568
2019-11-15 01:50:10+00:00,2,108.565,108.565,108.562,108.562
2019-11-15 01:50:20+00:00,2,108.564,108.567,108.564,108.567
2019-11-15 01:50:30+00:00,1,108.565,108.565,108.565,108.565
2019-11-15 01:50:35+00:00,2,108.562,108.565,108.562,108.565
2019-11-15 01:50:40+00:00,1,108.562,108.562,108.562,108.562
2019-11-15 01:51:05+00:00,1,108.560,108.560,108.560,108.560
2019-11-15 01:51:10+00:00,1,108.557,108.557,108.557,108.557
2019-11-15 01:51:15+00:00,1,108.554,108.554,108.554,108.554
2019-11-15 01:51:25+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 01:51:30+00:00,1,108.554,108.554,108.554,108.554
2019-11-15 01:52:00+00:00,4,108.550,108.550,108.548,108.548
2019-11-15 01:52:10+00:00,3,108.550,108.552,108.550,108.550
2019-11-15 01:52:20+00:00,2,108.552,108.552,108.550,108.550
2019-11-15 01:52:30+00:00,1,108.548,108.548,108.548,108.548
2019-11-15 01:52:40+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 01:52:45+00:00,1,108.548,108.548,108.548,108.548
2019-11-15 01:52:50+00:00,2,108.551,108.551,108.548,108.548
2019-11-15 01:53:15+00:00,2,108.550,108.553,108.550,108.553
2019-11-15 01:53:20+00:00,2,108.550,108.550,108.548,108.548
2019-11-15 01:53:25+00:00,2,108.550,108.552,108.550,108.552
2019-11-15 01:53:30+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 01:53:45+00:00,1,108.548,108.548,108.548,108.548
2019-11-15 01:53:55+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 01:54:10+00:00,1,108.548,108.548,108.548,108.548
2019-11-15 01:54:25+00:00,1,108.545,108.545,108.545,108.545
2019-11-15 01:54:35+00:00,2,108.548,108.550,108.548,108.550
2019-11-15 01:55:05+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 01:55:20+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 01:55:35+00:00,1,108.548,108.548,108.548,108.548
2019-11-15 01:55:55+00:00,2,108.546,108.546,108.544,108.544
2019-11-15 01:56:00+00:00,1,108.541,108.541,108.541,108.541
2019-11-15 01:56:30+00:00,3,108.544,108.548,108.544,108.548
2019-11-15 01:56:40+00:00,3,108.551,108.554,108.551,108.552
2019-11-15 01:56:45+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 01:56:55+00:00,2,108.552,108.552,108.549,108.549
2019-11-15 01:57:10+00:00,1,108.552,108.552,108.552,108.552
2019-11-15 01:57:15+00:00,1,108.550,108.550,108.550,108.550
2019-11-15 01:57:20+00:00,2,108.552,108.554,108.552,108.554
2019-11-15 01:57:25+00:00,1,108.557,108.557,108.557,108.557
2019-11-15 01:57:35+00:00,1,108.560,108.560,108.560,108.560
2019-11-15 01:57:50+00:00,1,108.562,108.562,108.562,108.562
2019-11-15 01:58:45+00:00,1,108.564,108.564,108.564,108.564
2019-11-15 01:58:50+00:00,1,108.562,108.562,108.562,108.562
2019-11-15 01:59:15+00:00,2,108.559,108.559,108.556,108.556
2019-11-15 01:59:25+00:00,1,108.558,108.558,108.558,108.558
2019-11-15 01:59:30+00:00,1,108.561,108.561,108.561,108.561
2019-11-15 01:59:50+00:00,4,108.564,108.572,108.564,108.572
2019-11-15 01:59:55+00:00,3,108.569,108.569,108.566,108.568
